antecedents,consequents,support,confidence,lift
"frozenset({'R_Weekday', 'O_No', 'F_Multiple'})","frozenset({'P_No', 'G_No', 'S_Day'})",0.20367830643176144,0.7330253749288109,1.325177532539771
frozenset({'F_Single'}),"frozenset({'L_Male', 'G_No', 'P_No'})",0.4076906846713788,0.7330235204855842,1.0447307280816216
"frozenset({'O_No', 'S_Night'})","frozenset({'P_No', 'I_No', 'M_Unknown'})",0.30537679783380806,0.733012577023719,1.026048025046073
"frozenset({'L_Male', 'F_Single'})","frozenset({'P_No', 'G_No', 'O_No', 'I_No', 'N_Undetermined'})",0.30393501424200864,0.7329856252385193,1.0668123051875924
"frozenset({'G_No', 'I_No', 'F_Single', 'M_Unknown'})","frozenset({'P_No', 'L_Male', 'N_Undetermined'})",0.30824278229067764,0.7329626222928338,1.2717833967991528
"frozenset({'M_Unknown', 'R_Weekend'})","frozenset({'P_No', 'G_No', 'L_Male', 'N_Undetermined'})",0.243503182473538,0.7329452236041281,1.292694720354178
"frozenset({'L_Male', 'G_No', 'O_No', 'S_Night'})","frozenset({'M_Unknown', 'I_No'})",0.23671624995604318,0.7329195927922042,1.0217685292789445
"frozenset({'P_No', 'L_Male', 'S_Night'})","frozenset({'M_Unknown', 'I_No', 'N_Undetermined'})",0.24536695150683968,0.7328921800325613,1.0228836772312122
"frozenset({'P_No', 'O_No', 'L_Male', 'S_Night'})","frozenset({'M_Unknown', 'I_No', 'N_Undetermined'})",0.23817561627457187,0.7328896824108642,1.0228801913481103
"frozenset({'G_No', 'O_No', 'S_Night'})","frozenset({'P_No', 'I_No', 'M_Unknown', 'N_Undetermined'})",0.30084045433765866,0.7328878608755247,1.0270362005527804
"frozenset({'P_No', 'O_No', 'M_Unknown', 'I_No', 'K_Driver'})","frozenset({'L_Male', 'G_No', 'N_Undetermined'})",0.21667194148468544,0.7328575676479334,1.287429847178643
"frozenset({'L_Male', 'G_No', 'R_Weekend'})","frozenset({'P_No', 'O_No', 'M_Unknown', 'I_No', 'N_Undetermined'})",0.22192917677673454,0.7328572258027056,1.061815913290444
"frozenset({'M_Unknown', 'I_No', 'O_No', 'R_Weekend'})","frozenset({'P_No', 'G_No', 'L_Male', 'N_Undetermined'})",0.22192917677673454,0.7328146771946121,1.2924644757889532
"frozenset({'L_Male', 'O_No', 'S_Night'})","frozenset({'I_No', 'G_No', 'N_Undetermined'})",0.2396173998663713,0.7328063666182718,1.0268460947828815
"frozenset({'P_No', 'I_No', 'R_Weekend', 'N_Undetermined'})","frozenset({'M_Unknown', 'L_Male'})",0.2300523965256532,0.7327919350322039,1.2843788256347366
frozenset({'R_Weekend'}),"frozenset({'L_Male', 'G_No', 'P_No'})",0.3009107852445757,0.7327767073431813,1.044378961369154
"frozenset({'P_No', 'F_Single', 'G_No', 'L_Male'})","frozenset({'M_Unknown', 'I_No', 'O_No'})",0.29873052713014736,0.7327381722516928,1.0559673332989428
"frozenset({'I_No', 'R_Weekend'})","frozenset({'P_No', 'G_No', 'L_Male'})",0.2820445194640785,0.732733418600402,1.0443172647407408
"frozenset({'P_No', 'O_No', 'K_Driver', 'N_Undetermined'})","frozenset({'M_Unknown', 'G_No', 'L_Male'})",0.25700671660161056,0.732718432001604,1.305492562941613
"frozenset({'R_Weekend', 'G_No', 'O_No', 'N_Undetermined'})","frozenset({'P_No', 'L_Male', 'M_Unknown'})",0.23752505538558918,0.7327113955632695,1.2892039324113782
"frozenset({'L_Male', 'R_Weekday', 'I_No'})","frozenset({'M_Unknown', 'G_No', 'O_No', 'N_Undetermined'})",0.26075183739494323,0.732707509881423,0.9643395949597585
frozenset({'S_Night'}),"frozenset({'P_No', 'I_No', 'M_Unknown', 'N_Undetermined'})",0.31481872208742134,0.7327004133076892,1.0267735199325247
"frozenset({'S_Day', 'R_Weekday', 'I_No'})","frozenset({'P_No', 'G_No', 'O_No', 'M_Unknown'})",0.2527868621865879,0.7326979920497402,0.9670572880610087
"frozenset({'M_Unknown', 'I_No', 'O_No', 'K_Driver'})","frozenset({'L_Male', 'G_No', 'N_Undetermined'})",0.21741041600731442,0.7326973216401992,1.2871483388714962
"frozenset({'P_No', 'I_No', 'K_Driver', 'M_Unknown'})","frozenset({'L_Male', 'G_No', 'N_Undetermined'})",0.22388085944368252,0.7326237054085155,1.2870190153329393
"frozenset({'M_Unknown', 'F_Single', 'O_No'})","frozenset({'P_No', 'G_No', 'L_Male'})",0.31444948482610685,0.7326205399205277,1.0441563861029968
"frozenset({'I_No', 'R_Weekend', 'N_Undetermined'})","frozenset({'M_Unknown', 'L_Male'})",0.2310018637690333,0.7326158478782134,1.2840701942194064
"frozenset({'P_No', 'R_Weekday', 'F_Single', 'O_No'})","frozenset({'M_Unknown', 'I_No', 'G_No', 'N_Undetermined'})",0.21181910890740935,0.7326076380442714,1.0424921638843547
"frozenset({'O_No', 'K_Driver', 'N_Undetermined'})","frozenset({'M_Unknown', 'G_No', 'L_Male'})",0.25779793930442735,0.7325505870597053,1.3051935117456748
"frozenset({'I_No', 'F_Single'})","frozenset({'L_Male', 'G_No'})",0.39151457608045853,0.7325393953350658,1.037799117456384
"frozenset({'M_Unknown', 'I_No', 'R_Weekend', 'N_Undetermined'})","frozenset({'P_No', 'G_No', 'L_Male'})",0.22767872841720294,0.7325338009843299,1.0440327627410795
"frozenset({'M_Unknown', 'F_Single', 'O_No', 'N_Undetermined'})","frozenset({'P_No', 'G_No', 'L_Male'})",0.3140626648380631,0.7325295275590551,1.0440266721060945
"frozenset({'F_Single', 'O_No', 'N_Undetermined'})","frozenset({'P_No', 'G_No', 'L_Male'})",0.31975946829834373,0.7325089620171588,1.0439973613773683
"frozenset({'R_Weekday', 'K_Driver'})",frozenset({'L_Male'}),0.20177937194500123,0.7324950532967384,1.0202263716804305
"frozenset({'P_No', 'F_Single', 'L_Male'})","frozenset({'M_Unknown', 'I_No', 'O_No'})",0.3017547561275803,0.7324797268459241,1.0555948811512754
"frozenset({'P_No', 'I_No', 'S_Day', 'L_Male'})","frozenset({'M_Unknown', 'G_No', 'O_No'})",0.24605267784928087,0.7324784087935096,0.9629239077669617
"frozenset({'P_No', 'R_Weekday', 'K_Driver'})",frozenset({'L_Male'}),0.2009354010619967,0.7324701961287016,1.0201917503703721
"frozenset({'M_Unknown', 'I_No', 'K_Driver'})","frozenset({'L_Male', 'G_No', 'N_Undetermined'})",0.2246193339663115,0.732469468493779,1.2867480633549093
"frozenset({'M_Unknown', 'I_No', 'F_Single', 'O_No'})","frozenset({'P_No', 'L_Male', 'N_Undetermined'})",0.30140310159299505,0.7324388993334473,1.2708746708368563
"frozenset({'M_Unknown', 'I_No', 'R_Weekend'})","frozenset({'P_No', 'G_No', 'L_Male'})",0.22785455568449556,0.732436556830385,1.0438941669758506
"frozenset({'L_Male', 'G_No', 'S_Night'})","frozenset({'M_Unknown', 'I_No', 'N_Undetermined'})",0.24362626156064282,0.7323080175466412,1.0220683727594522
"frozenset({'I_No', 'R_Weekend', 'N_Undetermined'})","frozenset({'P_No', 'G_No', 'L_Male'})",0.23089636740865774,0.732281269168572,1.043672845575576
"frozenset({'P_No', 'I_No', 'F_Single'})","frozenset({'L_Male', 'G_No'})",0.3889123325245279,0.7322717340925643,1.0374199179170633
"frozenset({'L_Male', 'R_Weekend'})","frozenset({'P_No', 'I_No', 'O_No', 'M_Unknown'})",0.22446108942574813,0.7322473327979809,1.0596904530674902
"frozenset({'O_No', 'S_Night'})","frozenset({'P_No', 'I_No', 'G_No', 'N_Undetermined'})",0.30502514329922287,0.7321684814721027,1.030216482316783
"frozenset({'L_Male', 'S_Night'})","frozenset({'M_Unknown', 'I_No'})",0.2465801596511587,0.7321326024536674,1.0206713803301763
"frozenset({'O_No', 'S_Night'})","frozenset({'P_No', 'I_No', 'M_Unknown', 'N_Undetermined'})",0.30500756057249356,0.7321262766945218,1.0259689506153562
"frozenset({'P_No', 'K_Driver', 'N_Undetermined'})","frozenset({'M_Unknown', 'G_No', 'L_Male'})",0.26486619544959034,0.7321150855365475,1.3044175738481127
"frozenset({'L_Male', 'O_No', 'S_Night'})","frozenset({'M_Unknown', 'I_No'})",0.2393888244188909,0.7321073291391085,1.0206361466187286
"frozenset({'L_Male', 'G_No', 'O_No', 'S_Night'})","frozenset({'M_Unknown', 'I_No', 'N_Undetermined'})",0.23645250905510426,0.7321029996189231,1.02178223313685
"frozenset({'G_No', 'F_Single', 'O_No', 'N_Undetermined'})","frozenset({'M_Unknown', 'L_Male'})",0.3155220311565918,0.7320306763482092,1.283044552578756
"frozenset({'R_Weekday', 'F_Single', 'O_No'})","frozenset({'M_Unknown', 'I_No', 'G_No'})",0.21280374160424798,0.7319625037798609,1.0403767541354478
"frozenset({'K_Driver', 'N_Undetermined'})","frozenset({'M_Unknown', 'G_No', 'L_Male'})",0.26565741815240707,0.7319542679972871,1.304131043453454
"frozenset({'P_No', 'F_Single', 'G_No', 'L_Male'})","frozenset({'M_Unknown', 'I_No', 'O_No', 'N_Undetermined'})",0.2983788725955621,0.73187561995946,1.0559550980383656
"frozenset({'M_Unknown', 'I_No', 'R_Weekend'})","frozenset({'P_No', 'G_No', 'L_Male', 'N_Undetermined'})",0.22767872841720294,0.7318713615554174,1.290800750987776
"frozenset({'P_No', 'L_Female'})","frozenset({'I_No', 'G_No', 'N_Undetermined'})",0.20478601821570488,0.7318713082820157,1.0255358427917454
"frozenset({'I_No', 'O_No', 'K_Driver'})","frozenset({'P_No', 'G_No', 'L_Male'})",0.2755740760277104,0.7318701844501518,1.0430869532744753
"frozenset({'I_No', 'K_Driver'})","frozenset({'P_No', 'G_No', 'L_Male'})",0.28461159756655063,0.7318473641378064,1.0430544289681392
"frozenset({'F_Single', 'S_Night'})","frozenset({'P_No', 'G_No', 'O_No', 'I_No', 'L_Male'})",0.21132679255899006,0.7318394933934118,1.203070767617334
"frozenset({'F_Single', 'P_No', 'G_No', 'O_No', 'N_Undetermined'})","frozenset({'M_Unknown', 'L_Male'})",0.3140626648380631,0.731839226451428,1.2827089945822219
"frozenset({'M_Unknown', 'I_No', 'F_Single'})","frozenset({'P_No', 'L_Male'})",0.3116538312761543,0.7317425587251786,1.0252543921200188
"frozenset({'P_No', 'F_Single'})","frozenset({'M_Unknown', 'I_No', 'G_No', 'O_No'})",0.4044554629531948,0.7317406794757603,1.0755697259066082
"frozenset({'R_Weekend', 'O_No', 'N_Undetermined'})","frozenset({'P_No', 'L_Male', 'M_Unknown'})",0.23998663712768575,0.7317321610464804,1.287480971642047
"frozenset({'M_Unknown', 'F_Single', 'O_No'})","frozenset({'P_No', 'G_No', 'L_Male', 'N_Undetermined'})",0.3140626648380631,0.7317193068698538,1.2905325722986964
"frozenset({'G_No', 'R_Weekend', 'N_Undetermined'})","frozenset({'P_No', 'L_Male', 'M_Unknown'})",0.243503182473538,0.7317060284250013,1.2874349913576144
"frozenset({'S_Day', 'R_Weekday', 'I_No'})","frozenset({'P_No', 'G_No', 'O_No', 'M_Unknown', 'N_Undetermined'})",0.25243520765200267,0.731678727958414,0.9668338554844645
"frozenset({'L_Male', 'R_Weekend'})","frozenset({'P_No', 'O_No', 'M_Unknown', 'I_No', 'N_Undetermined'})",0.22428526215845554,0.7316737409659287,1.0601011958958637
"frozenset({'I_No', 'F_Single', 'N_Undetermined'})","frozenset({'P_No', 'L_Male'})",0.3170517283820375,0.7316697098803002,1.0251523226185504
"frozenset({'G_No', 'O_No', 'I_No', 'R_Weekend', 'N_Undetermined'})","frozenset({'P_No', 'L_Male', 'M_Unknown'})",0.22192917677673454,0.731667729406991,1.2873676043278433
"frozenset({'M_Unknown', 'I_No', 'F_Single', 'N_Undetermined'})","frozenset({'P_No', 'L_Male'})",0.31130217674156907,0.7316418033803049,1.0251132224441137
"frozenset({'P_No', 'F_Single', 'L_Male'})","frozenset({'M_Unknown', 'I_No', 'O_No', 'N_Undetermined'})",0.30140310159299505,0.7316261203585147,1.055595118325431
"frozenset({'P_No', 'I_No', 'L_Male', 'S_Day'})","frozenset({'M_Unknown', 'G_No', 'O_No', 'N_Undetermined'})",0.2457186060414249,0.7314839047369799,0.962729169416865
"frozenset({'I_No', 'O_No', 'K_Driver', 'N_Undetermined'})","frozenset({'P_No', 'G_No', 'L_Male'})",0.22057530681858142,0.7314015858208955,1.0424190901385193
"frozenset({'G_No', 'K_Driver'})","frozenset({'L_Male', 'O_No'})",0.3262826599148996,0.7313968153870408,1.0503348772427674
"frozenset({'P_No', 'G_No', 'K_Driver'})","frozenset({'L_Male', 'O_No'})",0.32462988360234907,0.731352743117449,1.0502715865079737
"frozenset({'L_Male', 'S_Night'})","frozenset({'M_Unknown', 'I_No', 'N_Undetermined'})",0.24631641875021978,0.7313495170973636,1.0207306119115451
"frozenset({'L_Male', 'O_No', 'S_Night'})","frozenset({'M_Unknown', 'I_No', 'N_Undetermined'})",0.23912508351795198,0.7313007474323816,1.020662545017651
"frozenset({'R_Weekday', 'F_Single'})","frozenset({'P_No', 'I_No', 'G_No', 'M_Unknown'})",0.22115553680064703,0.7312790697674418,1.0436567668051866
"frozenset({'G_No', 'F_Single', 'L_Male'})","frozenset({'M_Unknown', 'I_No', 'O_No'})",0.30010197981502973,0.7312767780634105,1.0538612815299229
"frozenset({'M_Unknown', 'I_No', 'O_No', 'K_Driver'})","frozenset({'P_No', 'G_No', 'L_Male'})",0.21698843056581216,0.7312751836928183,1.0422389374099823
"frozenset({'R_Weekday', 'F_Single', 'O_No'})","frozenset({'M_Unknown', 'I_No', 'G_No', 'N_Undetermined'})",0.21259274888349686,0.7312367704868461,1.040541435264934
"frozenset({'H_No', 'I_No', 'F_Single', 'O_No'})","frozenset({'P_No', 'G_No', 'L_Male'})",0.23650525723529206,0.7312313128567546,1.0421764111618859
"frozenset({'O_No', 'M_Unknown', 'I_No', 'K_Driver', 'N_Undetermined'})","frozenset({'P_No', 'G_No', 'L_Male'})",0.21667194148468544,0.7312051266836764,1.0421390897132543
frozenset({'K_Driver'}),"frozenset({'L_Male', 'O_No'})",0.33016844252206634,0.7312020559947043,1.0500551896940413
"frozenset({'I_No', 'K_Driver', 'N_Undetermined'})","frozenset({'P_No', 'G_No', 'L_Male'})",0.22790730386468333,0.7311597472924187,1.042074413419597
"frozenset({'P_No', 'K_Driver'})","frozenset({'L_Male', 'O_No'})",0.32849808348278653,0.731147027746253,1.0499761654388544
"frozenset({'M_Unknown', 'F_Single'})","frozenset({'P_No', 'G_No', 'L_Male'})",0.32452438724197347,0.7311440342259546,1.0420520186083684
"frozenset({'M_Unknown', 'I_No', 'K_Driver'})","frozenset({'P_No', 'G_No', 'L_Male'})",0.22419734852480921,0.7310934006077633,1.0419798538069396
"frozenset({'M_Unknown', 'F_Single', 'N_Undetermined'})","frozenset({'P_No', 'G_No', 'L_Male'})",0.3241375672539297,0.7310834390862944,1.0419656562985566
"frozenset({'P_No', 'R_Weekday', 'F_Single'})","frozenset({'I_No', 'O_No', 'N_Undetermined'})",0.21992474592959876,0.7310772108247122,1.0389366904486315
"frozenset({'F_Single', 'N_Undetermined'})","frozenset({'P_No', 'G_No', 'L_Male'})",0.330010197981503,0.7310508685830024,1.0419192356794806
"frozenset({'L_Male', 'F_Single'})","frozenset({'M_Unknown', 'I_No', 'O_No'})",0.30312620881246266,0.7310350676334648,1.0535129465750837
"frozenset({'M_Unknown', 'I_No', 'K_Driver', 'N_Undetermined'})","frozenset({'P_No', 'G_No', 'L_Male'})",0.22388085944368252,0.7310253760477666,1.0418829028277328
"frozenset({'S_Day', 'I_No', 'L_Male'})","frozenset({'M_Unknown', 'G_No', 'O_No'})",0.2471252241797658,0.7310032766422218,0.960984683349507
"frozenset({'P_No', 'F_Single'})","frozenset({'G_No', 'O_No', 'M_Unknown', 'I_No', 'N_Undetermined'})",0.4040334775116925,0.7309772235653391,1.0757264111846998
"frozenset({'M_Unknown', 'I_No', 'F_Single'})","frozenset({'P_No', 'L_Male', 'N_Undetermined'})",0.31130217674156907,0.7309168971638526,1.2682338034442904
"frozenset({'L_Male', 'R_Weekday', 'I_No'})","frozenset({'P_No', 'G_No', 'O_No', 'M_Unknown'})",0.2600836937792313,0.7308300395256917,0.9645918560252533
"frozenset({'R_Weekend', 'N_Undetermined'})","frozenset({'P_No', 'L_Male', 'M_Unknown'})",0.2459999296690931,0.7307531599289669,1.285758421538178
"frozenset({'R_Weekend', 'I_No', 'O_No', 'N_Undetermined'})","frozenset({'P_No', 'L_Male', 'M_Unknown'})",0.22428526215845554,0.7307097439422581,1.2856820312143296
frozenset({'L_Female'}),"frozenset({'I_No', 'G_No', 'N_Undetermined'})",0.20561240637198017,0.730601024615769,1.0237558557701105
"frozenset({'R_Weekday', 'F_Single'})","frozenset({'P_No', 'G_No', 'M_Unknown', 'I_No', 'N_Undetermined'})",0.22094454407989592,0.7305813953488373,1.0438660037450012
"frozenset({'I_No', 'G_No', 'R_Weekend', 'N_Undetermined'})","frozenset({'P_No', 'L_Male', 'M_Unknown'})",0.22767872841720294,0.7305500705218617,1.2854010862164449
"frozenset({'P_No', 'G_No', 'K_Driver', 'M_Unknown'})","frozenset({'L_Male', 'O_No'})",0.25737595386292506,0.730548485302191,1.049116618348571
"frozenset({'M_Unknown', 'G_No', 'K_Driver'})","frozenset({'L_Male', 'O_No'})",0.25816717656574184,0.730497512437811,1.0490434178968806
"frozenset({'P_No', 'G_No', 'M_Unknown', 'K_Driver', 'N_Undetermined'})","frozenset({'L_Male', 'O_No'})",0.25700671660161056,0.7304847576211894,1.0490251011248237
"frozenset({'M_Unknown', 'G_No', 'K_Driver', 'N_Undetermined'})","frozenset({'L_Male', 'O_No'})",0.25779793930442735,0.7304339162058487,1.0489520894427695
"frozenset({'G_No', 'F_Single', 'L_Male'})","frozenset({'M_Unknown', 'I_No', 'O_No', 'N_Undetermined'})",0.2997503252804445,0.7304198800342759,1.0538547466214112
"frozenset({'L_Male', 'I_No', 'G_No', 'S_Night'})",frozenset({'F_Single'}),0.21974891866230614,0.7304073403074045,1.3132646393728922
"frozenset({'H_No', 'K_Driver'})","frozenset({'L_Male', 'O_No'})",0.203783802792137,0.7303547797592791,1.048838444198294
"frozenset({'P_No', 'G_No', 'K_Driver', 'N_Undetermined'})","frozenset({'L_Male', 'O_No'})",0.26127931919682107,0.7303287953998133,1.048801128915488
"frozenset({'P_No', 'K_Driver', 'H_No'})","frozenset({'L_Male', 'O_No'})",0.20218377465977425,0.7303270879644332,1.0487986769237747
"frozenset({'G_No', 'K_Driver', 'N_Undetermined'})","frozenset({'L_Male', 'O_No'})",0.2621057073530963,0.7303057025279247,1.048767966002757
"frozenset({'L_Male', 'S_Night'})","frozenset({'P_No', 'I_No', 'G_No', 'N_Undetermined'})",0.24596476421563457,0.7303054032889585,1.0275949902685857
frozenset({'F_Single'}),"frozenset({'M_Unknown', 'I_No', 'G_No', 'O_No'})",0.4061785701726624,0.7303047546788063,1.0734590912465416
"frozenset({'O_No', 'K_Driver', 'N_Undetermined'})","frozenset({'P_No', 'G_No', 'L_Male', 'M_Unknown'})",0.25700671660161056,0.7303022732950287,1.3062208784005744
"frozenset({'P_No', 'R_Weekend'})","frozenset({'M_Unknown', 'I_No', 'G_No', 'O_No'})",0.2979568871540598,0.7302736479207066,1.073413368098681
"frozenset({'M_Unknown', 'F_Single'})","frozenset({'P_No', 'G_No', 'L_Male', 'N_Undetermined'})",0.3241375672539297,0.7302725400095071,1.287980911108032
"frozenset({'G_No', 'F_Single', 'N_Undetermined'})","frozenset({'M_Unknown', 'L_Male'})",0.3255969335724584,0.7302626390093856,1.2799456787888626
"frozenset({'H_No', 'G_No', 'K_Driver'})","frozenset({'L_Male', 'O_No'})",0.20177937194500123,0.7302577155583838,1.0486990534963014
"frozenset({'L_Male', 'G_No', 'S_Night'})","frozenset({'P_No', 'I_No', 'M_Unknown'})",0.24294053521820164,0.730246815707415,1.0221765990633633
"frozenset({'P_No', 'G_No', 'K_Driver', 'H_No'})","frozenset({'L_Male', 'O_No'})",0.20019692653936771,0.7302462801436633,1.0486826314738589
"frozenset({'M_Unknown', 'I_No', 'O_No', 'K_Driver'})","frozenset({'P_No', 'G_No', 'L_Male', 'N_Undetermined'})",0.21667194148468544,0.7302085802322825,1.2878681053161793
"frozenset({'L_Male', 'F_Single'})","frozenset({'M_Unknown', 'I_No', 'O_No', 'N_Undetermined'})",0.3027745542778774,0.7301869991095281,1.053518744446975
"frozenset({'P_No', 'K_Driver', 'M_Unknown'})","frozenset({'L_Male', 'O_No'})",0.2601716074128776,0.730103123303893,1.048477048651288
"frozenset({'P_No', 'F_Single', 'G_No', 'N_Undetermined'})","frozenset({'M_Unknown', 'L_Male'})",0.3241375672539297,0.7300700962338125,1.2796082052821922
"frozenset({'M_Unknown', 'K_Driver'})","frozenset({'L_Male', 'O_No'})",0.2609804128424236,0.7300673847818603,1.0484257257368832
"frozenset({'M_Unknown', 'I_No', 'K_Driver'})","frozenset({'P_No', 'G_No', 'L_Male', 'N_Undetermined'})",0.22388085944368252,0.7300613496932515,1.287608434969268
"frozenset({'P_No', 'K_Driver', 'M_Unknown', 'N_Undetermined'})","frozenset({'L_Male', 'O_No'})",0.25978478742483385,0.7300261870645783,1.0483665630519854
"frozenset({'S_Day', 'I_No', 'L_Male'})","frozenset({'M_Unknown', 'G_No', 'O_No', 'N_Undetermined'})",0.24679115237190982,0.7300150829562594,0.960796006480788
"frozenset({'P_No', 'G_No', 'I_No', 'L_Male', 'S_Night'})",frozenset({'F_Single'}),0.21828955234377748,0.7299935320750279,1.3125206165666141
"frozenset({'M_Unknown', 'K_Driver', 'N_Undetermined'})","frozenset({'L_Male', 'O_No'})",0.26059359285437983,0.7299906417770772,1.048315517635327
"frozenset({'L_Male', 'G_No', 'O_No', 'S_Night'})","frozenset({'P_No', 'I_No', 'M_Unknown'})",0.23576678271266308,0.7299798573683924,1.0218029191496627
"frozenset({'F_Single', 'O_No', 'N_Undetermined'})","frozenset({'M_Unknown', 'L_Male'})",0.318634173787671,0.7299311233737463,1.2793646248192072
"frozenset({'P_No', 'K_Driver', 'N_Undetermined'})","frozenset({'L_Male', 'O_No'})",0.2640573900200443,0.7298794712286159,1.0481558692722022
