Month,Year,Dayweek,Time,Day of week,Time of Day,Time Dimension Index
2,2018,Wednesday,13:00:00,Weekday,Day,7294
2,2018,Wednesday,14:00:00,Weekday,Day,7295
2,2018,Wednesday,15:37:00,Weekday,Day,7296
2,2018,Wednesday,20:00:00,Weekday,Night,7297
2,2018,Wednesday,20:20:00,Weekday,Night,7298
2,2018,Wednesday,21:15:00,Weekday,Night,7299
1,2018,Friday,05:30:00,Weekday,Night,7300
1,2018,Friday,06:00:00,Weekday,Day,7301
1,2018,Friday,06:26:00,Weekday,Day,7302
1,2018,Friday,10:28:00,Weekday,Day,7303
1,2018,Friday,11:00:00,Weekday,Day,7304
1,2018,Friday,12:00:00,Weekday,Day,7305
1,2018,Friday,14:56:00,Weekday,Day,7306
1,2018,Friday,17:40:00,Weekday,Day,7307
1,2018,Friday,19:55:00,Weekend,Night,7308
1,2018,Friday,21:27:00,Weekend,Night,7309
1,2018,Friday,21:50:00,Weekend,Night,7310
1,2018,Monday,00:10:00,Weekend,Night,7311
1,2018,Monday,01:00:00,Weekend,Night,7312
1,2018,Monday,01:41:00,Weekend,Night,7313
1,2018,Monday,02:43:00,Weekend,Night,7314
1,2018,Monday,02:50:00,Weekend,Night,7315
1,2018,Monday,03:50:00,Weekend,Night,7316
1,2018,Monday,05:50:00,Weekend,Night,7317
1,2018,Monday,08:45:00,Weekday,Day,7318
1,2018,Monday,09:55:00,Weekday,Day,7319
1,2018,Monday,10:05:00,Weekday,Day,7320
1,2018,Monday,12:45:00,Weekday,Day,7321
1,2018,Monday,13:10:00,Weekday,Day,7322
1,2018,Monday,14:00:00,Weekday,Day,7323
1,2018,Monday,14:12:00,Weekday,Day,7324
1,2018,Monday,14:15:00,Weekday,Day,7325
1,2018,Monday,14:40:00,Weekday,Day,7326
1,2018,Monday,15:00:00,Weekday,Day,7327
1,2018,Monday,16:05:00,Weekday,Day,7328
1,2018,Monday,17:00:00,Weekday,Day,7329
1,2018,Monday,19:00:00,Weekday,Night,7330
1,2018,Saturday,06:00:00,Weekend,Day,7331
1,2018,Saturday,06:24:00,Weekend,Day,7332
1,2018,Saturday,06:37:00,Weekend,Day,7333
1,2018,Saturday,06:40:00,Weekend,Day,7334
1,2018,Saturday,07:00:00,Weekend,Day,7335
1,2018,Saturday,10:14:00,Weekend,Day,7336
1,2018,Saturday,11:40:00,Weekend,Day,7337
1,2018,Saturday,11:48:00,Weekend,Day,7338
1,2018,Saturday,14:15:00,Weekend,Day,7339
1,2018,Saturday,15:45:00,Weekend,Day,7340
1,2018,Saturday,19:39:00,Weekend,Night,7341
1,2018,Saturday,21:00:00,Weekend,Night,7342
1,2018,Saturday,21:12:00,Weekend,Night,7343
1,2018,Saturday,22:01:00,Weekend,Night,7344
1,2018,Sunday,07:00:00,Weekend,Day,7345
1,2018,Sunday,08:30:00,Weekend,Day,7346
1,2018,Sunday,09:30:00,Weekend,Day,7347
1,2018,Sunday,11:00:00,Weekend,Day,7348
1,2018,Sunday,13:57:00,Weekend,Day,7349
1,2018,Sunday,16:40:00,Weekend,Day,7350
1,2018,Sunday,17:39:00,Weekend,Day,7351
1,2018,Sunday,20:00:00,Weekend,Night,7352
1,2018,Sunday,20:58:00,Weekend,Night,7353
1,2018,Sunday,22:05:00,Weekend,Night,7354
1,2018,Sunday,23:30:00,Weekend,Night,7355
1,2018,Thursday,03:15:00,Weekday,Night,7356
1,2018,Thursday,05:45:00,Weekday,Night,7357
1,2018,Thursday,06:00:00,Weekday,Day,7358
1,2018,Thursday,07:46:00,Weekday,Day,7359
1,2018,Thursday,10:00:00,Weekday,Day,7360
1,2018,Thursday,13:41:00,Weekday,Day,7361
1,2018,Thursday,15:45:00,Weekday,Day,7362
1,2018,Thursday,16:15:00,Weekday,Day,7363
1,2018,Thursday,17:00:00,Weekday,Day,7364
1,2018,Thursday,17:17:00,Weekday,Day,7365
1,2018,Thursday,17:30:00,Weekday,Day,7366
1,2018,Thursday,20:45:00,Weekday,Night,7367
1,2018,Thursday,22:40:00,Weekday,Night,7368
1,2018,Tuesday,05:30:00,Weekday,Night,7369
1,2018,Tuesday,06:25:00,Weekday,Day,7370
1,2018,Tuesday,07:00:00,Weekday,Day,7371
1,2018,Tuesday,09:45:00,Weekday,Day,7372
1,2018,Tuesday,10:35:00,Weekday,Day,7373
1,2018,Tuesday,12:30:00,Weekday,Day,7374
1,2018,Tuesday,14:15:00,Weekday,Day,7375
1,2018,Tuesday,15:00:00,Weekday,Day,7376
1,2018,Tuesday,16:00:00,Weekday,Day,7377
1,2018,Tuesday,16:16:00,Weekday,Day,7378
1,2018,Tuesday,18:00:00,Weekday,Night,7379
1,2018,Tuesday,19:20:00,Weekday,Night,7380
1,2018,Tuesday,20:54:00,Weekday,Night,7381
1,2018,Tuesday,22:30:00,Weekday,Night,7382
1,2018,Wednesday,04:15:00,Weekday,Night,7383
1,2018,Wednesday,12:14:00,Weekday,Day,7384
1,2018,Wednesday,12:23:00,Weekday,Day,7385
1,2018,Wednesday,14:00:00,Weekday,Day,7386
1,2018,Wednesday,14:37:00,Weekday,Day,7387
1,2018,Wednesday,15:25:00,Weekday,Day,7388
1,2018,Wednesday,18:20:00,Weekday,Night,7389
1,2018,Wednesday,19:01:00,Weekday,Night,7390
1,2018,Wednesday,19:13:00,Weekday,Night,7391
1,2018,Wednesday,21:50:00,Weekday,Night,7392
12,2017,Friday,05:30:00,Weekday,Night,7393
12,2017,Friday,05:39:00,Weekday,Night,7394
12,2017,Friday,07:46:00,Weekday,Day,7395
12,2017,Friday,07:55:00,Weekday,Day,7396
12,2017,Friday,10:00:00,Weekday,Day,7397
12,2017,Friday,10:15:00,Weekday,Day,7398
12,2017,Friday,11:00:00,Weekday,Day,7399
12,2017,Friday,11:35:00,Weekday,Day,7400
12,2017,Friday,11:50:00,Weekday,Day,7401
12,2017,Friday,15:15:00,Weekday,Day,7402
12,2017,Friday,17:00:00,Weekday,Day,7403
12,2017,Friday,17:25:00,Weekday,Day,7404
12,2017,Friday,18:00:00,Weekend,Night,7405
12,2017,Friday,19:10:00,Weekend,Night,7406
12,2017,Friday,19:30:00,Weekend,Night,7407
12,2017,Friday,20:00:00,Weekend,Night,7408
12,2017,Friday,22:40:00,Weekend,Night,7409
12,2017,Friday,23:00:00,Weekend,Night,7410
12,2017,Monday,05:06:00,Weekend,Night,7411
12,2017,Monday,05:40:00,Weekend,Night,7412
12,2017,Monday,06:00:00,Weekday,Day,7413
12,2017,Monday,06:45:00,Weekday,Day,7414
12,2017,Monday,08:20:00,Weekday,Day,7415
12,2017,Monday,10:15:00,Weekday,Day,7416
12,2017,Monday,11:00:00,Weekday,Day,7417
12,2017,Monday,15:45:00,Weekday,Day,7418
12,2017,Monday,16:10:00,Weekday,Day,7419
12,2017,Monday,16:18:00,Weekday,Day,7420
12,2017,Monday,19:50:00,Weekday,Night,7421
12,2017,Monday,21:42:00,Weekday,Night,7422
12,2017,Saturday,02:00:00,Weekend,Night,7423
12,2017,Saturday,02:30:00,Weekend,Night,7424
12,2017,Saturday,05:45:00,Weekend,Night,7425
12,2017,Saturday,09:12:00,Weekend,Day,7426
12,2017,Saturday,11:00:00,Weekend,Day,7427
12,2017,Saturday,11:27:00,Weekend,Day,7428
12,2017,Saturday,11:30:00,Weekend,Day,7429
12,2017,Saturday,13:00:00,Weekend,Day,7430
12,2017,Saturday,14:25:00,Weekend,Day,7431
12,2017,Saturday,14:30:00,Weekend,Day,7432
12,2017,Saturday,16:46:00,Weekend,Day,7433
12,2017,Saturday,18:20:00,Weekend,Night,7434
12,2017,Saturday,19:19:00,Weekend,Night,7435
12,2017,Saturday,20:25:00,Weekend,Night,7436
12,2017,Saturday,21:00:00,Weekend,Night,7437
12,2017,Saturday,22:00:00,Weekend,Night,7438
12,2017,Saturday,22:13:00,Weekend,Night,7439
12,2017,Saturday,22:45:00,Weekend,Night,7440
12,2017,Sunday,03:00:00,Weekend,Night,7441
12,2017,Sunday,09:27:00,Weekend,Day,7442
12,2017,Sunday,11:05:00,Weekend,Day,7443
12,2017,Sunday,13:00:00,Weekend,Day,7444
12,2017,Sunday,14:27:00,Weekend,Day,7445
12,2017,Sunday,14:45:00,Weekend,Day,7446
12,2017,Sunday,15:00:00,Weekend,Day,7447
12,2017,Sunday,17:00:00,Weekend,Day,7448
12,2017,Sunday,17:09:00,Weekend,Day,7449
12,2017,Sunday,18:00:00,Weekend,Night,7450
12,2017,Sunday,18:47:00,Weekend,Night,7451
12,2017,Sunday,19:34:00,Weekend,Night,7452
12,2017,Sunday,20:20:00,Weekend,Night,7453
12,2017,Sunday,20:55:00,Weekend,Night,7454
12,2017,Thursday,00:25:00,Weekday,Night,7455
12,2017,Thursday,08:57:00,Weekday,Day,7456
12,2017,Thursday,10:00:00,Weekday,Day,7457
12,2017,Thursday,10:10:00,Weekday,Day,7458
12,2017,Thursday,11:00:00,Weekday,Day,7459
12,2017,Thursday,11:50:00,Weekday,Day,7460
12,2017,Thursday,12:15:00,Weekday,Day,7461
12,2017,Thursday,12:19:00,Weekday,Day,7462
12,2017,Thursday,13:35:00,Weekday,Day,7463
12,2017,Thursday,13:39:00,Weekday,Day,7464
12,2017,Thursday,14:00:00,Weekday,Day,7465
12,2017,Thursday,15:00:00,Weekday,Day,7466
12,2017,Thursday,16:00:00,Weekday,Day,7467
12,2017,Thursday,16:44:00,Weekday,Day,7468
12,2017,Thursday,17:10:00,Weekday,Day,7469
12,2017,Thursday,17:40:00,Weekday,Day,7470
12,2017,Thursday,17:55:00,Weekday,Day,7471
12,2017,Thursday,20:00:00,Weekday,Night,7472
12,2017,Thursday,20:40:00,Weekday,Night,7473
12,2017,Thursday,21:15:00,Weekday,Night,7474
12,2017,Thursday,22:07:00,Weekday,Night,7475
12,2017,Thursday,23:00:00,Weekday,Night,7476
12,2017,Tuesday,04:00:00,Weekday,Night,7477
12,2017,Tuesday,04:45:00,Weekday,Night,7478
12,2017,Tuesday,09:40:00,Weekday,Day,7479
12,2017,Tuesday,10:40:00,Weekday,Day,7480
12,2017,Tuesday,10:50:00,Weekday,Day,7481
12,2017,Tuesday,11:15:00,Weekday,Day,7482
12,2017,Tuesday,13:00:00,Weekday,Day,7483
12,2017,Tuesday,15:25:00,Weekday,Day,7484
12,2017,Tuesday,16:00:00,Weekday,Day,7485
12,2017,Tuesday,16:15:00,Weekday,Day,7486
12,2017,Tuesday,16:20:00,Weekday,Day,7487
12,2017,Tuesday,16:27:00,Weekday,Day,7488
12,2017,Tuesday,17:00:00,Weekday,Day,7489
12,2017,Tuesday,20:12:00,Weekday,Night,7490
12,2017,Tuesday,22:50:00,Weekday,Night,7491
12,2017,Wednesday,03:40:00,Weekday,Night,7492
12,2017,Wednesday,06:00:00,Weekday,Day,7493
12,2017,Wednesday,11:00:00,Weekday,Day,7494
12,2017,Wednesday,12:25:00,Weekday,Day,7495
12,2017,Wednesday,15:20:00,Weekday,Day,7496
12,2017,Wednesday,15:30:00,Weekday,Day,7497
12,2017,Wednesday,17:08:00,Weekday,Day,7498
12,2017,Wednesday,17:25:00,Weekday,Day,7499
12,2017,Wednesday,17:30:00,Weekday,Day,7500
11,2017,Friday,01:00:00,Weekday,Night,7501
11,2017,Friday,02:19:00,Weekday,Night,7502
11,2017,Friday,02:50:00,Weekday,Night,7503
11,2017,Friday,04:04:00,Weekday,Night,7504
11,2017,Friday,04:06:00,Weekday,Night,7505
11,2017,Friday,08:22:00,Weekday,Day,7506
11,2017,Friday,12:45:00,Weekday,Day,7507
11,2017,Friday,15:00:00,Weekday,Day,7508
11,2017,Friday,16:45:00,Weekday,Day,7509
11,2017,Friday,19:00:00,Weekend,Night,7510
11,2017,Friday,21:00:00,Weekend,Night,7511
11,2017,Friday,22:00:00,Weekend,Night,7512
11,2017,Monday,02:00:00,Weekend,Night,7513
11,2017,Monday,06:33:00,Weekday,Day,7514
11,2017,Monday,08:04:00,Weekday,Day,7515
11,2017,Monday,10:00:00,Weekday,Day,7516
11,2017,Monday,12:17:00,Weekday,Day,7517
11,2017,Monday,13:09:00,Weekday,Day,7518
11,2017,Monday,13:15:00,Weekday,Day,7519
11,2017,Monday,16:40:00,Weekday,Day,7520
11,2017,Monday,17:00:00,Weekday,Day,7521
11,2017,Monday,17:47:00,Weekday,Day,7522
11,2017,Monday,18:30:00,Weekday,Night,7523
11,2017,Monday,19:00:00,Weekday,Night,7524
11,2017,Monday,22:05:00,Weekday,Night,7525
11,2017,Monday,22:51:00,Weekday,Night,7526
11,2017,Monday,23:00:00,Weekday,Night,7527
11,2017,Saturday,01:37:00,Weekend,Night,7528
11,2017,Saturday,01:51:00,Weekend,Night,7529
11,2017,Saturday,02:00:00,Weekend,Night,7530
11,2017,Saturday,05:31:00,Weekend,Night,7531
11,2017,Saturday,06:10:00,Weekend,Day,7532
11,2017,Saturday,09:30:00,Weekend,Day,7533
11,2017,Saturday,11:10:00,Weekend,Day,7534
11,2017,Saturday,11:28:00,Weekend,Day,7535
11,2017,Saturday,11:30:00,Weekend,Day,7536
11,2017,Saturday,14:20:00,Weekend,Day,7537
11,2017,Saturday,14:31:00,Weekend,Day,7538
11,2017,Saturday,15:00:00,Weekend,Day,7539
11,2017,Saturday,15:55:00,Weekend,Day,7540
11,2017,Saturday,22:18:00,Weekend,Night,7541
11,2017,Saturday,22:20:00,Weekend,Night,7542
11,2017,Saturday,23:00:00,Weekend,Night,7543
11,2017,Saturday,23:49:00,Weekend,Night,7544
11,2017,Sunday,00:00:00,Weekend,Night,7545
11,2017,Sunday,00:10:00,Weekend,Night,7546
11,2017,Sunday,01:00:00,Weekend,Night,7547
11,2017,Sunday,02:00:00,Weekend,Night,7548
11,2017,Sunday,02:15:00,Weekend,Night,7549
11,2017,Sunday,05:00:00,Weekend,Night,7550
11,2017,Sunday,05:55:00,Weekend,Night,7551
11,2017,Sunday,08:19:00,Weekend,Day,7552
11,2017,Sunday,09:15:00,Weekend,Day,7553
11,2017,Sunday,09:45:00,Weekend,Day,7554
11,2017,Sunday,12:31:00,Weekend,Day,7555
11,2017,Sunday,13:40:00,Weekend,Day,7556
11,2017,Sunday,14:00:00,Weekend,Day,7557
11,2017,Sunday,14:30:00,Weekend,Day,7558
11,2017,Sunday,16:30:00,Weekend,Day,7559
11,2017,Sunday,17:34:00,Weekend,Day,7560
11,2017,Sunday,17:50:00,Weekend,Day,7561
11,2017,Sunday,17:55:00,Weekend,Day,7562
11,2017,Sunday,18:40:00,Weekend,Night,7563
11,2017,Sunday,21:15:00,Weekend,Night,7564
11,2017,Thursday,00:20:00,Weekday,Night,7565
11,2017,Thursday,02:22:00,Weekday,Night,7566
11,2017,Thursday,12:07:00,Weekday,Day,7567
11,2017,Thursday,12:43:00,Weekday,Day,7568
11,2017,Thursday,14:45:00,Weekday,Day,7569
11,2017,Thursday,21:30:00,Weekday,Night,7570
11,2017,Tuesday,03:15:00,Weekday,Night,7571
11,2017,Tuesday,05:05:00,Weekday,Night,7572
11,2017,Tuesday,11:00:00,Weekday,Day,7573
11,2017,Tuesday,12:08:00,Weekday,Day,7574
11,2017,Tuesday,13:37:00,Weekday,Day,7575
11,2017,Tuesday,16:38:00,Weekday,Day,7576
11,2017,Tuesday,22:14:00,Weekday,Night,7577
11,2017,Wednesday,01:00:00,Weekday,Night,7578
11,2017,Wednesday,06:00:00,Weekday,Day,7579
11,2017,Wednesday,06:09:00,Weekday,Day,7580
11,2017,Wednesday,07:00:00,Weekday,Day,7581
11,2017,Wednesday,07:10:00,Weekday,Day,7582
11,2017,Wednesday,07:30:00,Weekday,Day,7583
11,2017,Wednesday,08:10:00,Weekday,Day,7584
11,2017,Wednesday,09:30:00,Weekday,Day,7585
11,2017,Wednesday,12:00:00,Weekday,Day,7586
11,2017,Wednesday,13:30:00,Weekday,Day,7587
11,2017,Wednesday,14:50:00,Weekday,Day,7588
11,2017,Wednesday,15:50:00,Weekday,Day,7589
11,2017,Wednesday,16:15:00,Weekday,Day,7590
11,2017,Wednesday,18:02:00,Weekday,Night,7591
11,2017,Wednesday,18:20:00,Weekday,Night,7592
11,2017,Wednesday,19:39:00,Weekday,Night,7593
11,2017,Wednesday,20:00:00,Weekday,Night,7594
11,2017,Wednesday,20:58:00,Weekday,Night,7595
11,2017,Wednesday,21:00:00,Weekday,Night,7596
11,2017,Wednesday,21:37:00,Weekday,Night,7597
11,2017,Wednesday,22:50:00,Weekday,Night,7598
11,2017,Wednesday,23:20:00,Weekday,Night,7599
10,2017,Friday,03:39:00,Weekday,Night,7600
10,2017,Friday,04:51:00,Weekday,Night,7601
10,2017,Friday,07:20:00,Weekday,Day,7602
10,2017,Friday,12:15:00,Weekday,Day,7603
10,2017,Friday,13:00:00,Weekday,Day,7604
10,2017,Friday,15:00:00,Weekday,Day,7605
10,2017,Friday,19:45:00,Weekend,Night,7606
10,2017,Friday,20:20:00,Weekend,Night,7607
10,2017,Friday,22:12:00,Weekend,Night,7608
10,2017,Monday,00:50:00,Weekend,Night,7609
10,2017,Monday,08:48:00,Weekday,Day,7610
10,2017,Monday,09:10:00,Weekday,Day,7611
10,2017,Monday,10:00:00,Weekday,Day,7612
10,2017,Monday,11:00:00,Weekday,Day,7613
10,2017,Monday,11:55:00,Weekday,Day,7614
10,2017,Monday,12:10:00,Weekday,Day,7615
10,2017,Monday,12:52:00,Weekday,Day,7616
10,2017,Monday,17:08:00,Weekday,Day,7617
10,2017,Monday,18:00:00,Weekday,Night,7618
10,2017,Monday,18:40:00,Weekday,Night,7619
10,2017,Monday,19:00:00,Weekday,Night,7620
10,2017,Monday,23:00:00,Weekday,Night,7621
10,2017,Saturday,00:35:00,Weekend,Night,7622
10,2017,Saturday,02:16:00,Weekend,Night,7623
10,2017,Saturday,02:26:00,Weekend,Night,7624
10,2017,Saturday,03:20:00,Weekend,Night,7625
10,2017,Saturday,03:59:00,Weekend,Night,7626
10,2017,Saturday,04:00:00,Weekend,Night,7627
10,2017,Saturday,04:30:00,Weekend,Night,7628
10,2017,Saturday,05:30:00,Weekend,Night,7629
10,2017,Saturday,08:56:00,Weekend,Day,7630
10,2017,Saturday,13:22:00,Weekend,Day,7631
10,2017,Saturday,15:09:00,Weekend,Day,7632
10,2017,Saturday,20:00:00,Weekend,Night,7633
10,2017,Saturday,20:06:00,Weekend,Night,7634
10,2017,Saturday,22:30:00,Weekend,Night,7635
10,2017,Saturday,23:15:00,Weekend,Night,7636
10,2017,Sunday,01:05:00,Weekend,Night,7637
10,2017,Sunday,06:10:00,Weekend,Day,7638
10,2017,Sunday,07:40:00,Weekend,Day,7639
10,2017,Sunday,09:00:00,Weekend,Day,7640
10,2017,Sunday,10:00:00,Weekend,Day,7641
10,2017,Sunday,10:10:00,Weekend,Day,7642
10,2017,Sunday,11:00:00,Weekend,Day,7643
10,2017,Sunday,12:00:00,Weekend,Day,7644
10,2017,Sunday,12:15:00,Weekend,Day,7645
10,2017,Sunday,13:14:00,Weekend,Day,7646
10,2017,Sunday,14:15:00,Weekend,Day,7647
10,2017,Sunday,17:05:00,Weekend,Day,7648
10,2017,Sunday,18:00:00,Weekend,Night,7649
10,2017,Sunday,19:00:00,Weekend,Night,7650
10,2017,Sunday,19:17:00,Weekend,Night,7651
10,2017,Sunday,21:20:00,Weekend,Night,7652
10,2017,Thursday,00:00:00,Weekday,Night,7653
10,2017,Thursday,02:10:00,Weekday,Night,7654
10,2017,Thursday,04:15:00,Weekday,Night,7655
10,2017,Thursday,08:00:00,Weekday,Day,7656
10,2017,Thursday,08:25:00,Weekday,Day,7657
10,2017,Thursday,10:55:00,Weekday,Day,7658
10,2017,Thursday,11:36:00,Weekday,Day,7659
10,2017,Thursday,11:53:00,Weekday,Day,7660
10,2017,Thursday,12:30:00,Weekday,Day,7661
10,2017,Thursday,12:39:00,Weekday,Day,7662
10,2017,Thursday,13:10:00,Weekday,Day,7663
10,2017,Thursday,14:45:00,Weekday,Day,7664
10,2017,Thursday,17:33:00,Weekday,Day,7665
10,2017,Thursday,23:47:00,Weekday,Night,7666
10,2017,Tuesday,08:00:00,Weekday,Day,7667
10,2017,Tuesday,11:00:00,Weekday,Day,7668
10,2017,Tuesday,12:04:00,Weekday,Day,7669
10,2017,Tuesday,15:10:00,Weekday,Day,7670
10,2017,Tuesday,15:50:00,Weekday,Day,7671
10,2017,Tuesday,16:42:00,Weekday,Day,7672
10,2017,Tuesday,17:00:00,Weekday,Day,7673
10,2017,Tuesday,20:00:00,Weekday,Night,7674
10,2017,Tuesday,21:02:00,Weekday,Night,7675
10,2017,Wednesday,05:00:00,Weekday,Night,7676
10,2017,Wednesday,07:13:00,Weekday,Day,7677
10,2017,Wednesday,11:40:00,Weekday,Day,7678
10,2017,Wednesday,14:00:00,Weekday,Day,7679
10,2017,Wednesday,14:40:00,Weekday,Day,7680
10,2017,Wednesday,16:25:00,Weekday,Day,7681
10,2017,Wednesday,16:48:00,Weekday,Day,7682
10,2017,Wednesday,19:00:00,Weekday,Night,7683
10,2017,Wednesday,20:30:00,Weekday,Night,7684
10,2017,Wednesday,21:00:00,Weekday,Night,7685
9,2017,Friday,06:00:00,Weekday,Day,7686
9,2017,Friday,10:40:00,Weekday,Day,7687
9,2017,Friday,11:48:00,Weekday,Day,7688
9,2017,Friday,12:30:00,Weekday,Day,7689
9,2017,Friday,13:20:00,Weekday,Day,7690
9,2017,Friday,14:30:00,Weekday,Day,7691
9,2017,Friday,15:29:00,Weekday,Day,7692
9,2017,Friday,15:40:00,Weekday,Day,7693
9,2017,Friday,16:07:00,Weekday,Day,7694
9,2017,Friday,17:30:00,Weekday,Day,7695
9,2017,Friday,19:00:00,Weekend,Night,7696
9,2017,Friday,19:30:00,Weekend,Night,7697
9,2017,Friday,19:42:00,Weekend,Night,7698
9,2017,Friday,20:09:00,Weekend,Night,7699
9,2017,Friday,20:50:00,Weekend,Night,7700
9,2017,Monday,00:25:00,Weekend,Night,7701
9,2017,Monday,01:25:00,Weekend,Night,7702
9,2017,Monday,06:10:00,Weekday,Day,7703
9,2017,Monday,07:40:00,Weekday,Day,7704
9,2017,Monday,11:00:00,Weekday,Day,7705
9,2017,Monday,12:00:00,Weekday,Day,7706
9,2017,Monday,15:00:00,Weekday,Day,7707
9,2017,Monday,15:49:00,Weekday,Day,7708
9,2017,Monday,16:45:00,Weekday,Day,7709
9,2017,Monday,17:50:00,Weekday,Day,7710
9,2017,Monday,18:00:00,Weekday,Night,7711
9,2017,Monday,18:17:00,Weekday,Night,7712
9,2017,Monday,19:00:00,Weekday,Night,7713
9,2017,Monday,19:50:00,Weekday,Night,7714
9,2017,Saturday,01:28:00,Weekend,Night,7715
9,2017,Saturday,02:00:00,Weekend,Night,7716
9,2017,Saturday,02:40:00,Weekend,Night,7717
9,2017,Saturday,06:00:00,Weekend,Day,7718
9,2017,Saturday,08:05:00,Weekend,Day,7719
9,2017,Saturday,11:00:00,Weekend,Day,7720
9,2017,Saturday,11:35:00,Weekend,Day,7721
9,2017,Saturday,12:00:00,Weekend,Day,7722
9,2017,Saturday,12:33:00,Weekend,Day,7723
9,2017,Saturday,14:54:00,Weekend,Day,7724
9,2017,Saturday,16:09:00,Weekend,Day,7725
9,2017,Saturday,17:30:00,Weekend,Day,7726
9,2017,Saturday,18:20:00,Weekend,Night,7727
9,2017,Saturday,19:15:00,Weekend,Night,7728
9,2017,Saturday,19:20:00,Weekend,Night,7729
9,2017,Saturday,22:00:00,Weekend,Night,7730
9,2017,Sunday,04:00:00,Weekend,Night,7731
9,2017,Sunday,04:30:00,Weekend,Night,7732
9,2017,Sunday,04:40:00,Weekend,Night,7733
9,2017,Sunday,05:00:00,Weekend,Night,7734
9,2017,Sunday,06:09:00,Weekend,Day,7735
9,2017,Sunday,12:50:00,Weekend,Day,7736
9,2017,Sunday,13:30:00,Weekend,Day,7737
9,2017,Sunday,14:08:00,Weekend,Day,7738
9,2017,Sunday,16:40:00,Weekend,Day,7739
9,2017,Sunday,16:45:00,Weekend,Day,7740
9,2017,Sunday,17:00:00,Weekend,Day,7741
9,2017,Sunday,17:52:00,Weekend,Day,7742
9,2017,Sunday,20:49:00,Weekend,Night,7743
9,2017,Thursday,05:30:00,Weekday,Night,7744
9,2017,Thursday,09:54:00,Weekday,Day,7745
9,2017,Thursday,11:05:00,Weekday,Day,7746
9,2017,Thursday,15:10:00,Weekday,Day,7747
9,2017,Thursday,16:40:00,Weekday,Day,7748
9,2017,Thursday,18:57:00,Weekday,Night,7749
9,2017,Thursday,20:00:00,Weekday,Night,7750
9,2017,Thursday,23:20:00,Weekday,Night,7751
9,2017,Tuesday,00:00:00,Weekday,Night,7752
9,2017,Tuesday,08:00:00,Weekday,Day,7753
9,2017,Tuesday,08:50:00,Weekday,Day,7754
9,2017,Tuesday,09:00:00,Weekday,Day,7755
9,2017,Tuesday,12:00:00,Weekday,Day,7756
9,2017,Tuesday,13:27:00,Weekday,Day,7757
9,2017,Tuesday,14:20:00,Weekday,Day,7758
9,2017,Tuesday,18:22:00,Weekday,Night,7759
9,2017,Tuesday,20:00:00,Weekday,Night,7760
9,2017,Tuesday,20:30:00,Weekday,Night,7761
9,2017,Wednesday,05:03:00,Weekday,Night,7762
9,2017,Wednesday,07:00:00,Weekday,Day,7763
9,2017,Wednesday,07:40:00,Weekday,Day,7764
9,2017,Wednesday,08:00:00,Weekday,Day,7765
9,2017,Wednesday,09:00:00,Weekday,Day,7766
9,2017,Wednesday,11:18:00,Weekday,Day,7767
9,2017,Wednesday,12:00:00,Weekday,Day,7768
9,2017,Wednesday,13:30:00,Weekday,Day,7769
9,2017,Wednesday,13:40:00,Weekday,Day,7770
9,2017,Wednesday,16:00:00,Weekday,Day,7771
9,2017,Wednesday,17:15:00,Weekday,Day,7772
8,2017,Friday,01:00:00,Weekday,Night,7773
8,2017,Friday,04:45:00,Weekday,Night,7774
8,2017,Friday,05:30:00,Weekday,Night,7775
8,2017,Friday,06:25:00,Weekday,Day,7776
8,2017,Friday,11:00:00,Weekday,Day,7777
8,2017,Friday,11:34:00,Weekday,Day,7778
8,2017,Friday,13:00:00,Weekday,Day,7779
8,2017,Friday,14:43:00,Weekday,Day,7780
8,2017,Friday,15:30:00,Weekday,Day,7781
8,2017,Friday,15:50:00,Weekday,Day,7782
8,2017,Friday,17:00:00,Weekday,Day,7783
8,2017,Friday,18:30:00,Weekend,Night,7784
8,2017,Friday,20:40:00,Weekend,Night,7785
8,2017,Friday,22:00:00,Weekend,Night,7786
8,2017,Monday,00:25:00,Weekend,Night,7787
8,2017,Monday,03:00:00,Weekend,Night,7788
8,2017,Monday,08:55:00,Weekday,Day,7789
8,2017,Monday,09:15:00,Weekday,Day,7790
8,2017,Monday,09:30:00,Weekday,Day,7791
8,2017,Monday,15:20:00,Weekday,Day,7792
8,2017,Monday,17:00:00,Weekday,Day,7793
8,2017,Monday,18:00:00,Weekday,Night,7794
8,2017,Monday,19:46:00,Weekday,Night,7795
8,2017,Monday,21:29:00,Weekday,Night,7796
8,2017,Saturday,01:00:00,Weekend,Night,7797
8,2017,Saturday,04:10:00,Weekend,Night,7798
8,2017,Saturday,05:12:00,Weekend,Night,7799
8,2017,Saturday,07:56:00,Weekend,Day,7800
8,2017,Saturday,10:50:00,Weekend,Day,7801
8,2017,Saturday,11:00:00,Weekend,Day,7802
8,2017,Saturday,11:01:00,Weekend,Day,7803
8,2017,Saturday,15:40:00,Weekend,Day,7804
8,2017,Saturday,15:50:00,Weekend,Day,7805
8,2017,Saturday,20:00:00,Weekend,Night,7806
8,2017,Saturday,22:45:00,Weekend,Night,7807
8,2017,Sunday,00:28:00,Weekend,Night,7808
8,2017,Sunday,03:00:00,Weekend,Night,7809
8,2017,Sunday,05:10:00,Weekend,Night,7810
8,2017,Sunday,06:30:00,Weekend,Day,7811
