Month,Index,Year,Dayweek,Time,Day of week,Time of Day
3,2064,2023,Tuesday,20:26:00,Weekday,Night
3,2065,2023,Wednesday,00:16:00,Weekday,Night
3,2066,2023,Wednesday,06:00:00,Weekday,Day
3,2067,2023,Wednesday,06:39:00,Weekday,Day
3,2068,2023,Wednesday,06:43:00,Weekday,Day
3,2069,2023,Wednesday,06:48:00,Weekday,Day
3,2070,2023,Wednesday,07:32:00,Weekday,Day
3,2071,2023,Wednesday,09:24:00,Weekday,Day
3,2072,2023,Wednesday,09:45:00,Weekday,Day
3,2073,2023,Wednesday,10:34:00,Weekday,Day
3,2074,2023,Wednesday,13:00:00,Weekday,Day
3,2075,2023,Wednesday,14:09:00,Weekday,Day
3,2076,2023,Wednesday,14:20:00,Weekday,Day
3,2077,2023,Wednesday,16:50:00,Weekday,Day
3,2078,2023,Wednesday,19:50:00,Weekday,Night
3,2079,2023,Wednesday,20:50:00,Weekday,Night
2,2080,2023,Friday,03:23:00,Weekday,Night
2,2081,2023,Friday,07:15:00,Weekday,Day
2,2082,2023,Friday,10:53:00,Weekday,Day
2,2083,2023,Friday,13:00:00,Weekday,Day
2,2084,2023,Friday,13:40:00,Weekday,Day
2,2085,2023,Friday,14:30:00,Weekday,Day
2,2086,2023,Friday,22:00:00,Weekend,Night
2,2087,2023,Friday,23:00:00,Weekend,Night
2,2088,2023,Monday,06:00:00,Weekday,Day
2,2089,2023,Monday,08:00:00,Weekday,Day
2,2090,2023,Monday,10:26:00,Weekday,Day
2,2091,2023,Monday,11:55:00,Weekday,Day
2,2092,2023,Monday,12:21:00,Weekday,Day
2,2093,2023,Monday,13:25:00,Weekday,Day
2,2094,2023,Monday,14:25:00,Weekday,Day
2,2095,2023,Monday,15:49:00,Weekday,Day
2,2096,2023,Monday,20:50:00,Weekday,Night
2,2097,2023,Monday,23:20:00,Weekday,Night
2,2098,2023,Saturday,07:00:00,Weekend,Day
2,2099,2023,Saturday,08:00:00,Weekend,Day
2,2100,2023,Saturday,11:10:00,Weekend,Day
2,2101,2023,Saturday,13:00:00,Weekend,Day
2,2102,2023,Saturday,14:00:00,Weekend,Day
2,2103,2023,Saturday,14:33:00,Weekend,Day
2,2104,2023,Saturday,14:58:00,Weekend,Day
2,2105,2023,Saturday,15:59:00,Weekend,Day
2,2106,2023,Saturday,22:15:00,Weekend,Night
2,2107,2023,Saturday,22:40:00,Weekend,Night
2,2108,2023,Saturday,23:00:00,Weekend,Night
2,2109,2023,Saturday,23:55:00,Weekend,Night
2,2110,2023,Sunday,06:55:00,Weekend,Day
2,2111,2023,Sunday,07:43:00,Weekend,Day
2,2112,2023,Sunday,08:00:00,Weekend,Day
2,2113,2023,Sunday,08:37:00,Weekend,Day
2,2114,2023,Sunday,10:00:00,Weekend,Day
2,2115,2023,Sunday,11:40:00,Weekend,Day
2,2116,2023,Sunday,12:15:00,Weekend,Day
2,2117,2023,Sunday,12:49:00,Weekend,Day
2,2118,2023,Sunday,13:00:00,Weekend,Day
2,2119,2023,Sunday,15:00:00,Weekend,Day
2,2120,2023,Sunday,19:00:00,Weekend,Night
2,2121,2023,Sunday,20:19:00,Weekend,Night
2,2122,2023,Sunday,21:00:00,Weekend,Night
2,2123,2023,Thursday,01:30:00,Weekday,Night
2,2124,2023,Thursday,02:25:00,Weekday,Night
2,2125,2023,Thursday,04:45:00,Weekday,Night
2,2126,2023,Thursday,06:00:00,Weekday,Day
2,2127,2023,Thursday,07:00:00,Weekday,Day
2,2128,2023,Thursday,09:05:00,Weekday,Day
2,2129,2023,Thursday,12:27:00,Weekday,Day
2,2130,2023,Thursday,13:18:00,Weekday,Day
2,2131,2023,Thursday,13:35:00,Weekday,Day
2,2132,2023,Thursday,14:10:00,Weekday,Day
2,2133,2023,Thursday,15:45:00,Weekday,Day
2,2134,2023,Thursday,16:04:00,Weekday,Day
2,2135,2023,Thursday,17:20:00,Weekday,Day
2,2136,2023,Thursday,17:35:00,Weekday,Day
2,2137,2023,Thursday,19:19:00,Weekday,Night
2,2138,2023,Thursday,20:00:00,Weekday,Night
2,2139,2023,Thursday,21:00:00,Weekday,Night
2,2140,2023,Thursday,21:15:00,Weekday,Night
2,2141,2023,Thursday,22:16:00,Weekday,Night
2,2142,2023,Tuesday,02:45:00,Weekday,Night
2,2143,2023,Tuesday,05:45:00,Weekday,Night
2,2144,2023,Tuesday,07:29:00,Weekday,Day
2,2145,2023,Tuesday,10:52:00,Weekday,Day
2,2146,2023,Tuesday,12:55:00,Weekday,Day
2,2147,2023,Tuesday,13:20:00,Weekday,Day
2,2148,2023,Tuesday,17:30:00,Weekday,Day
2,2149,2023,Tuesday,19:22:00,Weekday,Night
2,2150,2023,Tuesday,19:32:00,Weekday,Night
2,2151,2023,Tuesday,22:45:00,Weekday,Night
2,2152,2023,Wednesday,08:04:00,Weekday,Day
2,2153,2023,Wednesday,13:45:00,Weekday,Day
2,2154,2023,Wednesday,14:49:00,Weekday,Day
2,2155,2023,Wednesday,15:00:00,Weekday,Day
2,2156,2023,Wednesday,16:39:00,Weekday,Day
2,2157,2023,Wednesday,18:00:00,Weekday,Night
2,2158,2023,Wednesday,18:29:00,Weekday,Night
2,2159,2023,Wednesday,20:01:00,Weekday,Night
1,2160,2023,Friday,00:30:00,Weekday,Night
1,2161,2023,Friday,02:00:00,Weekday,Night
1,2162,2023,Friday,04:55:00,Weekday,Night
1,2163,2023,Friday,08:00:00,Weekday,Day
1,2164,2023,Friday,08:19:00,Weekday,Day
1,2165,2023,Friday,11:00:00,Weekday,Day
1,2166,2023,Friday,14:25:00,Weekday,Day
1,2167,2023,Friday,15:02:00,Weekday,Day
1,2168,2023,Friday,15:35:00,Weekday,Day
1,2169,2023,Friday,15:38:00,Weekday,Day
1,2170,2023,Friday,16:00:00,Weekday,Day
1,2171,2023,Friday,16:04:00,Weekday,Day
1,2172,2023,Friday,17:00:00,Weekday,Day
1,2173,2023,Friday,17:16:00,Weekday,Day
1,2174,2023,Friday,18:20:00,Weekend,Night
1,2175,2023,Friday,18:34:00,Weekend,Night
1,2176,2023,Friday,18:41:00,Weekend,Night
1,2177,2023,Friday,22:00:00,Weekend,Night
1,2178,2023,Friday,22:35:00,Weekend,Night
1,2179,2023,Friday,23:20:00,Weekend,Night
1,2180,2023,Monday,02:30:00,Weekend,Night
1,2181,2023,Monday,06:40:00,Weekday,Day
1,2182,2023,Monday,07:38:00,Weekday,Day
1,2183,2023,Monday,07:45:00,Weekday,Day
1,2184,2023,Monday,08:10:00,Weekday,Day
1,2185,2023,Monday,10:00:00,Weekday,Day
1,2186,2023,Monday,11:00:00,Weekday,Day
1,2187,2023,Monday,12:12:00,Weekday,Day
1,2188,2023,Monday,13:00:00,Weekday,Day
1,2189,2023,Monday,13:15:00,Weekday,Day
1,2190,2023,Monday,15:35:00,Weekday,Day
1,2191,2023,Monday,19:00:00,Weekday,Night
1,2192,2023,Saturday,10:00:00,Weekend,Day
1,2193,2023,Saturday,10:12:00,Weekend,Day
1,2194,2023,Saturday,11:00:00,Weekend,Day
1,2195,2023,Saturday,11:15:00,Weekend,Day
1,2196,2023,Saturday,12:56:00,Weekend,Day
1,2197,2023,Saturday,16:24:00,Weekend,Day
1,2198,2023,Saturday,16:30:00,Weekend,Day
1,2199,2023,Saturday,17:45:00,Weekend,Day
1,2200,2023,Saturday,18:32:00,Weekend,Night
1,2201,2023,Saturday,20:00:00,Weekend,Night
1,2202,2023,Saturday,23:45:00,Weekend,Night
1,2203,2023,Sunday,02:00:00,Weekend,Night
1,2204,2023,Sunday,07:00:00,Weekend,Day
1,2205,2023,Sunday,09:44:00,Weekend,Day
1,2206,2023,Sunday,10:00:00,Weekend,Day
1,2207,2023,Sunday,10:25:00,Weekend,Day
1,2208,2023,Sunday,12:01:00,Weekend,Day
1,2209,2023,Sunday,13:56:00,Weekend,Day
1,2210,2023,Sunday,14:15:00,Weekend,Day
1,2211,2023,Sunday,14:45:00,Weekend,Day
1,2212,2023,Sunday,15:26:00,Weekend,Day
1,2213,2023,Sunday,16:00:00,Weekend,Day
1,2214,2023,Sunday,18:00:00,Weekend,Night
1,2215,2023,Thursday,02:30:00,Weekday,Night
1,2216,2023,Thursday,06:15:00,Weekday,Day
1,2217,2023,Thursday,15:36:00,Weekday,Day
1,2218,2023,Tuesday,00:24:00,Weekday,Night
1,2219,2023,Tuesday,06:07:00,Weekday,Day
1,2220,2023,Tuesday,06:30:00,Weekday,Day
1,2221,2023,Tuesday,07:00:00,Weekday,Day
1,2222,2023,Tuesday,07:50:00,Weekday,Day
1,2223,2023,Tuesday,08:10:00,Weekday,Day
1,2224,2023,Tuesday,11:05:00,Weekday,Day
1,2225,2023,Tuesday,11:43:00,Weekday,Day
1,2226,2023,Tuesday,12:00:00,Weekday,Day
1,2227,2023,Tuesday,12:02:00,Weekday,Day
1,2228,2023,Tuesday,12:21:00,Weekday,Day
1,2229,2023,Tuesday,13:00:00,Weekday,Day
1,2230,2023,Tuesday,13:15:00,Weekday,Day
1,2231,2023,Tuesday,13:45:00,Weekday,Day
1,2232,2023,Tuesday,15:49:00,Weekday,Day
1,2233,2023,Tuesday,16:31:00,Weekday,Day
1,2234,2023,Tuesday,16:47:00,Weekday,Day
1,2235,2023,Tuesday,17:00:00,Weekday,Day
1,2236,2023,Tuesday,20:41:00,Weekday,Night
1,2237,2023,Tuesday,22:25:00,Weekday,Night
1,2238,2023,Wednesday,06:19:00,Weekday,Day
1,2239,2023,Wednesday,12:45:00,Weekday,Day
1,2240,2023,Wednesday,13:14:00,Weekday,Day
1,2241,2023,Wednesday,13:32:00,Weekday,Day
1,2242,2023,Wednesday,14:59:00,Weekday,Day
1,2243,2023,Wednesday,15:00:00,Weekday,Day
1,2244,2023,Wednesday,15:29:00,Weekday,Day
1,2245,2023,Wednesday,16:43:00,Weekday,Day
1,2246,2023,Wednesday,19:00:00,Weekday,Night
1,2247,2023,Wednesday,20:27:00,Weekday,Night
1,2248,2023,Wednesday,23:52:00,Weekday,Night
12,2249,2022,Friday,01:20:00,Weekday,Night
12,2250,2022,Friday,08:50:00,Weekday,Day
12,2251,2022,Friday,10:21:00,Weekday,Day
12,2252,2022,Friday,15:25:00,Weekday,Day
12,2253,2022,Friday,16:30:00,Weekday,Day
12,2254,2022,Friday,16:40:00,Weekday,Day
12,2255,2022,Friday,16:45:00,Weekday,Day
12,2256,2022,Friday,17:00:00,Weekday,Day
12,2257,2022,Friday,17:59:00,Weekday,Day
12,2258,2022,Friday,19:59:00,Weekend,Night
12,2259,2022,Friday,20:00:00,Weekend,Night
12,2260,2022,Friday,20:15:00,Weekend,Night
12,2261,2022,Friday,21:19:00,Weekend,Night
12,2262,2022,Friday,21:34:00,Weekend,Night
12,2263,2022,Friday,22:30:00,Weekend,Night
12,2264,2022,Friday,22:38:00,Weekend,Night
12,2265,2022,Friday,23:45:00,Weekend,Night
12,2266,2022,Monday,08:56:00,Weekday,Day
12,2267,2022,Monday,18:30:00,Weekday,Night
12,2268,2022,Monday,19:03:00,Weekday,Night
12,2269,2022,Saturday,01:30:00,Weekend,Night
12,2270,2022,Saturday,04:29:00,Weekend,Night
12,2271,2022,Saturday,06:30:00,Weekend,Day
12,2272,2022,Saturday,08:00:00,Weekend,Day
12,2273,2022,Saturday,10:00:00,Weekend,Day
12,2274,2022,Saturday,11:00:00,Weekend,Day
12,2275,2022,Saturday,12:00:00,Weekend,Day
12,2276,2022,Saturday,12:15:00,Weekend,Day
12,2277,2022,Saturday,12:45:00,Weekend,Day
12,2278,2022,Saturday,15:23:00,Weekend,Day
12,2279,2022,Saturday,16:00:00,Weekend,Day
12,2280,2022,Saturday,18:45:00,Weekend,Night
12,2281,2022,Saturday,19:00:00,Weekend,Night
12,2282,2022,Saturday,19:20:00,Weekend,Night
12,2283,2022,Saturday,19:30:00,Weekend,Night
12,2284,2022,Saturday,19:33:00,Weekend,Night
12,2285,2022,Saturday,21:00:00,Weekend,Night
12,2286,2022,Saturday,21:15:00,Weekend,Night
12,2287,2022,Saturday,21:55:00,Weekend,Night
12,2288,2022,Saturday,22:00:00,Weekend,Night
12,2289,2022,Sunday,01:12:00,Weekend,Night
12,2290,2022,Sunday,03:00:00,Weekend,Night
12,2291,2022,Sunday,07:00:00,Weekend,Day
12,2292,2022,Sunday,12:00:00,Weekend,Day
12,2293,2022,Sunday,12:12:00,Weekend,Day
12,2294,2022,Sunday,15:11:00,Weekend,Day
12,2295,2022,Sunday,16:21:00,Weekend,Day
12,2296,2022,Sunday,16:35:00,Weekend,Day
12,2297,2022,Sunday,17:00:00,Weekend,Day
12,2298,2022,Sunday,18:48:00,Weekend,Night
12,2299,2022,Sunday,18:50:00,Weekend,Night
12,2300,2022,Sunday,20:00:00,Weekend,Night
12,2301,2022,Sunday,22:25:00,Weekend,Night
12,2302,2022,Thursday,06:00:00,Weekday,Day
12,2303,2022,Thursday,07:50:00,Weekday,Day
12,2304,2022,Thursday,09:14:00,Weekday,Day
12,2305,2022,Thursday,11:15:00,Weekday,Day
12,2306,2022,Thursday,11:30:00,Weekday,Day
12,2307,2022,Thursday,11:45:00,Weekday,Day
12,2308,2022,Thursday,12:00:00,Weekday,Day
12,2309,2022,Thursday,13:53:00,Weekday,Day
12,2310,2022,Thursday,15:00:00,Weekday,Day
12,2311,2022,Thursday,16:34:00,Weekday,Day
12,2312,2022,Thursday,17:49:00,Weekday,Day
12,2313,2022,Thursday,18:49:00,Weekday,Night
12,2314,2022,Thursday,19:43:00,Weekday,Night
12,2315,2022,Thursday,20:00:00,Weekday,Night
12,2316,2022,Thursday,22:12:00,Weekday,Night
12,2317,2022,Thursday,23:04:00,Weekday,Night
12,2318,2022,Tuesday,11:49:00,Weekday,Day
12,2319,2022,Tuesday,12:37:00,Weekday,Day
12,2320,2022,Tuesday,15:54:00,Weekday,Day
12,2321,2022,Tuesday,16:06:00,Weekday,Day
12,2322,2022,Tuesday,19:30:00,Weekday,Night
12,2323,2022,Tuesday,20:10:00,Weekday,Night
12,2324,2022,Tuesday,21:30:00,Weekday,Night
12,2325,2022,Wednesday,09:00:00,Weekday,Day
12,2326,2022,Wednesday,10:46:00,Weekday,Day
12,2327,2022,Wednesday,11:30:00,Weekday,Day
12,2328,2022,Wednesday,11:34:00,Weekday,Day
12,2329,2022,Wednesday,12:26:00,Weekday,Day
12,2330,2022,Wednesday,12:55:00,Weekday,Day
12,2331,2022,Wednesday,13:00:00,Weekday,Day
12,2332,2022,Wednesday,16:35:00,Weekday,Day
12,2333,2022,Wednesday,17:00:00,Weekday,Day
12,2334,2022,Wednesday,18:35:00,Weekday,Night
12,2335,2022,Wednesday,20:00:00,Weekday,Night
12,2336,2022,Wednesday,20:54:00,Weekday,Night
11,2337,2022,Friday,01:10:00,Weekday,Night
11,2338,2022,Friday,05:15:00,Weekday,Night
11,2339,2022,Friday,05:30:00,Weekday,Night
11,2340,2022,Friday,08:25:00,Weekday,Day
11,2341,2022,Friday,13:00:00,Weekday,Day
11,2342,2022,Friday,13:02:00,Weekday,Day
11,2343,2022,Friday,15:30:00,Weekday,Day
11,2344,2022,Friday,17:10:00,Weekday,Day
11,2345,2022,Friday,17:17:00,Weekday,Day
11,2346,2022,Friday,18:35:00,Weekend,Night
11,2347,2022,Friday,19:00:00,Weekend,Night
11,2348,2022,Friday,20:15:00,Weekend,Night
11,2349,2022,Friday,21:29:00,Weekend,Night
11,2350,2022,Friday,22:45:00,Weekend,Night
11,2351,2022,Monday,06:00:00,Weekday,Day
11,2352,2022,Monday,09:45:00,Weekday,Day
11,2353,2022,Monday,11:25:00,Weekday,Day
11,2354,2022,Monday,12:34:00,Weekday,Day
11,2355,2022,Monday,12:57:00,Weekday,Day
11,2356,2022,Monday,14:00:00,Weekday,Day
11,2357,2022,Monday,15:11:00,Weekday,Day
11,2358,2022,Monday,17:00:00,Weekday,Day
11,2359,2022,Saturday,00:16:00,Weekend,Night
11,2360,2022,Saturday,00:20:00,Weekend,Night
11,2361,2022,Saturday,01:00:00,Weekend,Night
11,2362,2022,Saturday,07:30:00,Weekend,Day
11,2363,2022,Saturday,10:00:00,Weekend,Day
11,2364,2022,Saturday,11:00:00,Weekend,Day
11,2365,2022,Saturday,13:00:00,Weekend,Day
11,2366,2022,Saturday,13:50:00,Weekend,Day
11,2367,2022,Saturday,14:00:00,Weekend,Day
11,2368,2022,Saturday,14:26:00,Weekend,Day
11,2369,2022,Saturday,15:15:00,Weekend,Day
11,2370,2022,Saturday,15:20:00,Weekend,Day
11,2371,2022,Saturday,16:45:00,Weekend,Day
11,2372,2022,Saturday,19:19:00,Weekend,Night
11,2373,2022,Saturday,19:29:00,Weekend,Night
11,2374,2022,Saturday,21:00:00,Weekend,Night
11,2375,2022,Saturday,22:20:00,Weekend,Night
11,2376,2022,Saturday,23:11:00,Weekend,Night
11,2377,2022,Sunday,07:00:00,Weekend,Day
11,2378,2022,Sunday,08:00:00,Weekend,Day
11,2379,2022,Sunday,09:54:00,Weekend,Day
11,2380,2022,Sunday,10:30:00,Weekend,Day
11,2381,2022,Sunday,11:25:00,Weekend,Day
11,2382,2022,Sunday,11:27:00,Weekend,Day
11,2383,2022,Sunday,12:20:00,Weekend,Day
11,2384,2022,Sunday,13:00:00,Weekend,Day
11,2385,2022,Sunday,14:00:00,Weekend,Day
11,2386,2022,Sunday,14:25:00,Weekend,Day
11,2387,2022,Sunday,16:41:00,Weekend,Day
11,2388,2022,Sunday,21:15:00,Weekend,Night
11,2389,2022,Sunday,22:00:00,Weekend,Night
11,2390,2022,Thursday,05:00:00,Weekday,Night
11,2391,2022,Thursday,06:40:00,Weekday,Day
11,2392,2022,Thursday,07:15:00,Weekday,Day
11,2393,2022,Thursday,10:00:00,Weekday,Day
11,2394,2022,Thursday,11:00:00,Weekday,Day
11,2395,2022,Thursday,12:20:00,Weekday,Day
11,2396,2022,Thursday,13:45:00,Weekday,Day
11,2397,2022,Thursday,15:00:00,Weekday,Day
11,2398,2022,Thursday,16:00:00,Weekday,Day
11,2399,2022,Thursday,16:46:00,Weekday,Day
11,2400,2022,Thursday,17:00:00,Weekday,Day
11,2401,2022,Thursday,22:00:00,Weekday,Night
11,2402,2022,Thursday,22:29:00,Weekday,Night
11,2403,2022,Thursday,23:00:00,Weekday,Night
11,2404,2022,Tuesday,01:00:00,Weekday,Night
11,2405,2022,Tuesday,03:00:00,Weekday,Night
11,2406,2022,Tuesday,04:55:00,Weekday,Night
11,2407,2022,Tuesday,07:20:00,Weekday,Day
11,2408,2022,Tuesday,08:16:00,Weekday,Day
11,2409,2022,Tuesday,08:40:00,Weekday,Day
11,2410,2022,Tuesday,10:57:00,Weekday,Day
11,2411,2022,Tuesday,12:06:00,Weekday,Day
11,2412,2022,Tuesday,15:50:00,Weekday,Day
11,2413,2022,Tuesday,19:00:00,Weekday,Night
11,2414,2022,Tuesday,20:20:00,Weekday,Night
11,2415,2022,Tuesday,20:25:00,Weekday,Night
11,2416,2022,Tuesday,21:35:00,Weekday,Night
11,2417,2022,Tuesday,21:46:00,Weekday,Night
11,2418,2022,Wednesday,04:00:00,Weekday,Night
11,2419,2022,Wednesday,06:00:00,Weekday,Day
11,2420,2022,Wednesday,06:51:00,Weekday,Day
11,2421,2022,Wednesday,09:25:00,Weekday,Day
11,2422,2022,Wednesday,10:48:00,Weekday,Day
11,2423,2022,Wednesday,13:23:00,Weekday,Day
11,2424,2022,Wednesday,14:00:00,Weekday,Day
11,2425,2022,Wednesday,14:46:00,Weekday,Day
11,2426,2022,Wednesday,15:00:00,Weekday,Day
11,2427,2022,Wednesday,18:00:00,Weekday,Night
11,2428,2022,Wednesday,21:02:00,Weekday,Night
11,2429,2022,Wednesday,21:03:00,Weekday,Night
11,2430,2022,Wednesday,21:33:00,Weekday,Night
10,2431,2022,Friday,00:14:00,Weekday,Night
10,2432,2022,Friday,03:55:00,Weekday,Night
10,2433,2022,Friday,05:00:00,Weekday,Night
10,2434,2022,Friday,06:00:00,Weekday,Day
10,2435,2022,Friday,13:20:00,Weekday,Day
10,2436,2022,Friday,16:00:00,Weekday,Day
10,2437,2022,Friday,19:28:00,Weekend,Night
10,2438,2022,Friday,19:38:00,Weekend,Night
10,2439,2022,Friday,19:48:00,Weekend,Night
10,2440,2022,Friday,21:00:00,Weekend,Night
10,2441,2022,Friday,21:03:00,Weekend,Night
10,2442,2022,Friday,21:05:00,Weekend,Night
10,2443,2022,Friday,23:50:00,Weekend,Night
10,2444,2022,Monday,02:20:00,Weekend,Night
10,2445,2022,Monday,03:45:00,Weekend,Night
10,2446,2022,Monday,13:25:00,Weekday,Day
10,2447,2022,Monday,17:01:00,Weekday,Day
10,2448,2022,Monday,19:03:00,Weekday,Night
10,2449,2022,Monday,20:30:00,Weekday,Night
10,2450,2022,Monday,23:15:00,Weekday,Night
10,2451,2022,Saturday,00:00:00,Weekend,Night
10,2452,2022,Saturday,05:23:00,Weekend,Night
10,2453,2022,Saturday,06:20:00,Weekend,Day
10,2454,2022,Saturday,09:41:00,Weekend,Day
10,2455,2022,Saturday,10:40:00,Weekend,Day
10,2456,2022,Saturday,12:48:00,Weekend,Day
10,2457,2022,Saturday,13:13:00,Weekend,Day
10,2458,2022,Saturday,15:15:00,Weekend,Day
10,2459,2022,Saturday,16:03:00,Weekend,Day
10,2460,2022,Saturday,18:30:00,Weekend,Night
10,2461,2022,Saturday,19:48:00,Weekend,Night
10,2462,2022,Saturday,20:24:00,Weekend,Night
10,2463,2022,Saturday,22:00:00,Weekend,Night
10,2464,2022,Saturday,22:52:00,Weekend,Night
10,2465,2022,Saturday,23:00:00,Weekend,Night
10,2466,2022,Sunday,01:00:00,Weekend,Night
10,2467,2022,Sunday,03:00:00,Weekend,Night
10,2468,2022,Sunday,03:55:00,Weekend,Night
10,2469,2022,Sunday,04:30:00,Weekend,Night
10,2470,2022,Sunday,07:00:00,Weekend,Day
10,2471,2022,Sunday,10:50:00,Weekend,Day
10,2472,2022,Sunday,11:48:00,Weekend,Day
10,2473,2022,Sunday,13:00:00,Weekend,Day
10,2474,2022,Sunday,14:45:00,Weekend,Day
10,2475,2022,Sunday,15:00:00,Weekend,Day
10,2476,2022,Sunday,15:05:00,Weekend,Day
10,2477,2022,Sunday,16:10:00,Weekend,Day
10,2478,2022,Sunday,17:00:00,Weekend,Day
10,2479,2022,Sunday,19:00:00,Weekend,Night
10,2480,2022,Sunday,19:51:00,Weekend,Night
10,2481,2022,Sunday,20:00:00,Weekend,Night
10,2482,2022,Thursday,02:03:00,Weekday,Night
10,2483,2022,Thursday,06:10:00,Weekday,Day
10,2484,2022,Thursday,12:08:00,Weekday,Day
10,2485,2022,Thursday,15:20:00,Weekday,Day
10,2486,2022,Thursday,17:11:00,Weekday,Day
10,2487,2022,Thursday,19:18:00,Weekday,Night
10,2488,2022,Thursday,20:00:00,Weekday,Night
10,2489,2022,Thursday,20:13:00,Weekday,Night
10,2490,2022,Thursday,21:45:00,Weekday,Night
10,2491,2022,Tuesday,01:30:00,Weekday,Night
10,2492,2022,Tuesday,04:25:00,Weekday,Night
10,2493,2022,Tuesday,04:31:00,Weekday,Night
10,2494,2022,Tuesday,09:01:00,Weekday,Day
10,2495,2022,Tuesday,16:30:00,Weekday,Day
10,2496,2022,Tuesday,18:13:00,Weekday,Night
10,2497,2022,Tuesday,19:17:00,Weekday,Night
10,2498,2022,Tuesday,20:36:00,Weekday,Night
10,2499,2022,Tuesday,21:00:00,Weekday,Night
10,2500,2022,Wednesday,06:00:00,Weekday,Day
10,2501,2022,Wednesday,06:19:00,Weekday,Day
10,2502,2022,Wednesday,10:13:00,Weekday,Day
10,2503,2022,Wednesday,11:05:00,Weekday,Day
10,2504,2022,Wednesday,12:00:00,Weekday,Day
10,2505,2022,Wednesday,13:42:00,Weekday,Day
10,2506,2022,Wednesday,15:10:00,Weekday,Day
10,2507,2022,Wednesday,16:30:00,Weekday,Day
10,2508,2022,Wednesday,17:00:00,Weekday,Day
10,2509,2022,Wednesday,19:20:00,Weekday,Night
10,2510,2022,Wednesday,23:56:00,Weekday,Night
9,2511,2022,Friday,02:00:00,Weekday,Night
9,2512,2022,Friday,04:15:00,Weekday,Night
9,2513,2022,Friday,04:30:00,Weekday,Night
9,2514,2022,Friday,05:33:00,Weekday,Night
9,2515,2022,Friday,06:00:00,Weekday,Day
9,2516,2022,Friday,09:49:00,Weekday,Day
9,2517,2022,Friday,12:00:00,Weekday,Day
9,2518,2022,Friday,12:15:00,Weekday,Day
9,2519,2022,Friday,12:26:00,Weekday,Day
9,2520,2022,Friday,15:45:00,Weekday,Day
9,2521,2022,Friday,16:15:00,Weekday,Day
9,2522,2022,Friday,18:00:00,Weekend,Night
9,2523,2022,Friday,18:05:00,Weekend,Night
9,2524,2022,Friday,18:10:00,Weekend,Night
9,2525,2022,Friday,18:13:00,Weekend,Night
9,2526,2022,Friday,18:48:00,Weekend,Night
9,2527,2022,Friday,18:50:00,Weekend,Night
9,2528,2022,Friday,19:00:00,Weekend,Night
9,2529,2022,Friday,19:35:00,Weekend,Night
9,2530,2022,Friday,19:48:00,Weekend,Night
9,2531,2022,Friday,20:00:00,Weekend,Night
9,2532,2022,Friday,22:58:00,Weekend,Night
9,2533,2022,Friday,23:00:00,Weekend,Night
9,2534,2022,Friday,23:30:00,Weekend,Night
9,2535,2022,Monday,05:45:00,Weekend,Night
9,2536,2022,Monday,08:52:00,Weekday,Day
9,2537,2022,Monday,09:00:00,Weekday,Day
9,2538,2022,Monday,14:00:00,Weekday,Day
9,2539,2022,Monday,14:05:00,Weekday,Day
9,2540,2022,Monday,15:00:00,Weekday,Day
9,2541,2022,Monday,16:00:00,Weekday,Day
9,2542,2022,Monday,16:18:00,Weekday,Day
9,2543,2022,Monday,18:00:00,Weekday,Night
9,2544,2022,Monday,20:54:00,Weekday,Night
9,2545,2022,Monday,21:47:00,Weekday,Night
9,2546,2022,Saturday,02:26:00,Weekend,Night
9,2547,2022,Saturday,08:00:00,Weekend,Day
9,2548,2022,Saturday,09:05:00,Weekend,Day
9,2549,2022,Saturday,13:37:00,Weekend,Day
9,2550,2022,Saturday,14:25:00,Weekend,Day
9,2551,2022,Saturday,19:48:00,Weekend,Night
9,2552,2022,Saturday,21:00:00,Weekend,Night
9,2553,2022,Saturday,21:20:00,Weekend,Night
9,2554,2022,Saturday,21:35:00,Weekend,Night
9,2555,2022,Saturday,23:10:00,Weekend,Night
9,2556,2022,Sunday,02:14:00,Weekend,Night
9,2557,2022,Sunday,02:20:00,Weekend,Night
9,2558,2022,Sunday,03:30:00,Weekend,Night
9,2559,2022,Sunday,06:37:00,Weekend,Day
9,2560,2022,Sunday,07:00:00,Weekend,Day
9,2561,2022,Sunday,08:40:00,Weekend,Day
9,2562,2022,Sunday,11:45:00,Weekend,Day
9,2563,2022,Sunday,12:45:00,Weekend,Day
9,2564,2022,Sunday,13:15:00,Weekend,Day
9,2565,2022,Sunday,14:00:00,Weekend,Day
9,2566,2022,Sunday,14:30:00,Weekend,Day
9,2567,2022,Sunday,14:40:00,Weekend,Day
9,2568,2022,Sunday,15:10:00,Weekend,Day
9,2569,2022,Sunday,15:40:00,Weekend,Day
9,2570,2022,Sunday,18:35:00,Weekend,Night
9,2571,2022,Sunday,18:51:00,Weekend,Night
9,2572,2022,Sunday,19:01:00,Weekend,Night
9,2573,2022,Sunday,20:09:00,Weekend,Night
9,2574,2022,Sunday,22:00:00,Weekend,Night
9,2575,2022,Thursday,03:46:00,Weekday,Night
9,2576,2022,Thursday,05:50:00,Weekday,Night
9,2577,2022,Thursday,07:46:00,Weekday,Day
9,2578,2022,Thursday,08:20:00,Weekday,Day
9,2579,2022,Thursday,09:00:00,Weekday,Day
9,2580,2022,Thursday,09:56:00,Weekday,Day
9,2581,2022,Thursday,12:00:00,Weekday,Day
